"station_name","year_month","min_temp","max_temp","rainfall"
"Aberporth","1990-09",10.4,15.7,57.6
"Aberporth","1990-10",9.9,14.3,108.6
"Aberporth","1990-11",5.5,9.6,79.2
"Aberporth","1990-12",2.8,7.5,97.5
"Aberporth","1991-01",1.2,6.1,97.1
"Aberporth","1991-02",-0.1,5.4,55.4
"Aberporth","1991-03",5,10,66.5
"Aberporth","1991-04",5,10.6,77.3
"Aberporth","1991-05",7.6,12.6,9.4
"Aberporth","1991-06",9,14.3,42.6
"Aberporth","1991-07",13,19,79.9
"Aberporth","1991-08",12.8,19.5,26
"Aberporth","1991-09",11.6,18.2,55.6
"Aberporth","1991-10",8.1,12.6,142.4
"Aberporth","1991-11",5.4,9.7,99.6
"Aberporth","1991-12",3.8,7.9,17.7
"Aberporth","1992-01",2.1,7.3,47.3
"Aberporth","1992-02",4.4,8.6,55.5
"Aberporth","1992-03",4.9,9.6,66.8
"Aberporth","1992-04",5.4,11.2,69.5
"Aberporth","1992-05",9.1,16.6,43.8
"Aberporth","1992-06",11,17.6,49.6
"Aberporth","1992-07",12.4,17.8,60
"Aberporth","1992-08",11.3,16.6,149.3
"Aberporth","1992-09",10.3,15.2,74.6
"Aberporth","1992-10",6.7,10.6,77.6
"Aberporth","1992-11",5.9,10.5,109.6
"Aberporth","1992-12",2.6,7.2,109.9
"Aberporth","1993-01",3.8,8.9,93.4
"Aberporth","1993-02",3.7,7.3,23.5
"Aberporth","1993-03",4.4,8.8,24.6
"Aberporth","1993-04",6.5,11.8,57
"Aberporth","1993-05",7.8,13.8,108.4
"Aberporth","1993-06",10.6,15.9,190.6
"Aberporth","1993-07",11.6,16.6,74
"Aberporth","1993-08",10.9,16.6,47.8
"Aberporth","1993-09",9.9,15.2,66.8
"Aberporth","1993-10",6.1,11.1,45.6
"Aberporth","1993-11",3.1,8.1,112.9
"Aberporth","1993-12",4.2,8.5,142.6
"Aberporth","1994-01",3.6,8.1,106.5
"Aberporth","1994-02",1.7,6.4,87.2
"Aberporth","1994-03",5.3,9.5,114.8
"Aberporth","1994-04",4.8,10,73.8
"Aberporth","1994-05",7.4,13.5,41.3
"Aberporth","1994-06",9.9,16,28.2
"Aberporth","1994-07",12.2,18.8,54.6
"Aberporth","1994-08",12,17.7,80
"Aberporth","1994-09",10.1,14.7,115.8
"Aberporth","1994-10",8.5,13.6,91.8
"Aberporth","1994-11",8.8,12.2,99.6
"Aberporth","1994-12",5.2,9.8,157.4
"Aberporth","1995-01",3.5,8.4,145.6
"Aberporth","1995-02",4.5,9.2,109.1
"Aberporth","1995-03",2.8,8.3,64.7
"Aberporth","1995-04",5.5,10.8,26.6
"Aberporth","1995-05",7.7,14,50.2
"Aberporth","1995-06",10.6,16.5,13.4
"Aberporth","1995-07",13.9,21.1,36.9
"Aberporth","1995-08",14.9,22.4,7.8
"Aberporth","1995-09",11.2,15.9,77.2
"Aberporth","1995-10",10.8,15.5,86.8
"Aberporth","1995-11",5.8,10.7,117
"Aberporth","1995-12",1.8,6,93.5
"Aberporth","1996-01",3.4,6.9,75.1
"Aberporth","1996-02",1.1,6,67.4
"Aberporth","1996-03",3,7.7,44.8
"Aberporth","1996-04",4.9,11.1,58.2
"Aberporth","1996-05",5.4,11.8,69.4
"Aberporth","1996-06",9.8,15.7,26.8
"Aberporth","1996-07",12,17.8,28
"Aberporth","1996-08",12.2,17.9,53
"Aberporth","1996-09",10.6,17,30.4
"Aberporth","1996-10",10,14.1,107.2
"Aberporth","1996-11",5.1,9.4,100.6
"Aberporth","1996-12",1.6,6.3,32
"Aberporth","1997-01",1,5.8,4.6
"Aberporth","1997-02",4.2,9.2,85
"Aberporth","1997-03",5.6,10.8,21.6
"Aberporth","1997-04",6,12.3,14.8
"Aberporth","1997-05",7.9,14.7,72.6
"Aberporth","1997-06",10.5,15.8,125.8
"Aberporth","1997-07",11.9,18.2,58.6
"Aberporth","1997-08",14.1,20.2,105.2
"Aberporth","1997-09",11.3,16.7,54.2
"Aberporth","1997-10",8.4,14,65.4
"Aberporth","1997-11",7.4,11.3,219
"Aberporth","1997-12",4.7,9.1,64.8
"Aberporth","1998-01",3.5,8,125.2
"Aberporth","1998-02",5.5,9.9,18.2
"Aberporth","1998-03",6.1,10.1,87.6
"Aberporth","1998-04",4.6,10.2,111.4
"Aberporth","1998-05",9.3,14.6,15
"Aberporth","1998-06",10.6,16.1,120.2
"Aberporth","1998-07",12.1,16.4,39.4
"Aberporth","1998-08",12,17.9,43.4
"Aberporth","1998-09",12,17,91.2
"Aberporth","1998-10",8.9,13.4,124.2
"Aberporth","1998-11",5.6,9.7,103
"Aberporth","1998-12",3.9,9.1,91.6
"Aberporth","1999-01",3.8,8.7,143
"Aberporth","1999-02",4.1,8,48.6
"Aberporth","1999-03",4.8,9.4,59.2
"Aberporth","1999-04",6.4,11.5,63.1
"Aberporth","1999-05",9.3,14.8,42.6
"Aberporth","1999-06",10,15.6,59.4
"Aberporth","1999-07",13,19.7,14.6
"Aberporth","1999-08",12.6,18.7,126.8
"Aberporth","1999-09",11.4,17.5,101.8
"Aberporth","1999-10",8.7,13.7,84.8
"Aberporth","1999-11",6.6,10.6,74.2
"Aberporth","1999-12",4.2,8.5,136.4
"Aberporth","2000-01",3.6,7.8,54.4
"Aberporth","2000-02",4.3,8.6,107
"Aberporth","2000-03",4.7,9.3,28.8
"Aberporth","2000-04",4.2,10.3,87.6
"Aberporth","2000-05",8.3,14.4,58.4
"Aberporth","2000-06",10.7,16.9,53.8
"Aberporth","2000-07",11.8,17.5,75.2
"Aberporth","2000-08",12.3,18.5,59.4
"Aberporth","2000-09",11.4,17.1,95.4
"Aberporth","2000-10",8,12.9,195
"Aberporth","2000-11",5.3,9.5,151.8
"Aberporth","2000-12",4.1,8.4,143.8
"Aberporth","2001-01",2.2,6.8,56.4
"Aberporth","2001-02",2.7,7.6,91
"Aberporth","2001-03",2.9,8.3,77
"Aberporth","2001-04",4.8,9.9,76
"Aberporth","2001-05",8.6,15.4,44.4
"Aberporth","2001-06",10.2,16.6,28
"Aberporth","2001-07",11.9,17.4,98.6
"Aberporth","2001-08",12.6,17.9,97.6
"Aberporth","2001-09",11.5,15.6,54.2
"Aberporth","2001-10",10.5,15.1,147.4
"Aberporth","2001-11",6.7,11.1,87.8
"Aberporth","2001-12",2.5,7.8,41
"Aberporth","2002-01",4.1,9.2,113
"Aberporth","2002-02",4.6,9.6,111.2
"Aberporth","2002-03",5.1,10.6,48.8
"Aberporth","2002-04",5.6,11.6,56.8
"Aberporth","2002-05",8.1,13.9,120.6
"Aberporth","2002-06",10.1,15.5,50.2
"Aberporth","2002-07",11.7,16.9,46
"Aberporth","2002-08",12.6,17.4,56.6
"Aberporth","2002-09",10.9,17.3,43
"Aberporth","2002-10",8.4,13.3,141.4
"Aberporth","2002-11",7.6,11.3,180.2
"Aberporth","2002-12",4.9,8.2,84.8
"Aberporth","2003-01",3.2,7.4,57.6
"Aberporth","2003-02",2.3,7.4,27.6
"Aberporth","2003-03",4.8,11.3,46.4
"Aberporth","2003-04",6.5,13.7,36.8
"Aberporth","2003-05",8,13.7,51.6
"Aberporth","2003-06",11.1,17.8,46.8
"Aberporth","2003-07",13.1,19.1,71.8
"Aberporth","2003-08",13.8,19.7,25.4
"Aberporth","2003-09",10.7,17.3,62.8
"Aberporth","2003-10",7,12.4,78.8
"Aberporth","2003-11",6.5,11.1,111.4
"Aberporth","2003-12",3.8,8.4,91.2
"Aberporth","2004-01",3.8,8.2,99
"Aberporth","2004-02",3.8,7.6,48.4
"Aberporth","2004-03",3.9,9.5,30.4
"Aberporth","2004-04",6.2,10.8,50.4
"Aberporth","2004-05",8.1,13.9,36.2
"Aberporth","2004-06",11.5,17.6,25.8
"Aberporth","2004-07",11.7,17,46.9
"Aberporth","2004-08",13.6,19.1,160
"Aberporth","2004-09",12,16.9,81.8
"Aberporth","2004-10",8.2,12.9,168.8
"Aberporth","2004-11",7.5,10.5,56.2
"Aberporth","2004-12",4.8,9.1,89.6
"Aberporth","2005-01",5,8.8,53.4
"Aberporth","2005-02",2.7,6.8,44.8
"Aberporth","2005-03",5.4,10,25.6
"Aberporth","2005-04",5.7,11.7,83.2
"Aberporth","2005-05",7.6,13.6,30.2
"Aberporth","2005-06",11.6,17.2,29.6
"Aberporth","2005-07",12.8,18.4,77.8
"Aberporth","2005-08",12.3,18.2,40.2
"Aberporth","2005-09",11.7,17.4,58.2
"Aberporth","2005-10",10.6,14.6,194.4
"Aberporth","2005-11",4.8,10.3,128.2
"Aberporth","2005-12",4,8.3,57.2
"Aberporth","2006-01",2.8,7,30.2
"Aberporth","2006-02",2.2,6.5,50.8
"Aberporth","2006-03",2.9,7.9,79.6
"Aberporth","2006-04",5.8,10.5,39.2
"Aberporth","2006-05",8.1,13.9,118.6
"Aberporth","2006-06",11.3,18,19
"Aberporth","2006-07",13.7,21.2,32.8
"Aberporth","2006-08",12.9,17.1,68
"Aberporth","2006-09",13,18.7,53.6
"Aberporth","2006-10",10.6,15.1,81.8
"Aberporth","2006-11",6.1,11.3,132.2
"Aberporth","2006-12",5.3,9.3,153.8
"Aberporth","2007-01",5.5,9.5,94.8
"Aberporth","2007-02",4,8.8,91.9
"Aberporth","2007-03",4.4,9.5,69
"Aberporth","2007-04",7.4,13.8,9.8
"Aberporth","2007-05",8.5,14.3,81.8
"Aberporth","2007-06",11.6,16.9,92.1
"Aberporth","2007-07",11.8,16.7,155.2
"Aberporth","2007-08",12.3,17,59.4
"Aberporth","2007-09",11.6,16.1,57.4
"Aberporth","2007-10",9.2,14,28.8
"Aberporth","2007-11",6.8,10.8,48.6
"Aberporth","2007-12",3.6,8.7,103.6
"Aberporth","2008-01",4.7,9.4,140
"Aberporth","2008-02",3.3,9.5,44.4
"Aberporth","2008-03",4.4,8.7,75.8
"Aberporth","2008-04",4.9,10.7,79.4
"Aberporth","2008-05",9.6,16.5,63.9
"Aberporth","2008-06",10.1,15.8,60.5
"Aberporth","2008-07",12.5,17.9,84.4
"Aberporth","2008-08",13,17.6,102.8
"Aberporth","2008-09",10.2,15.9,72.6
"Aberporth","2008-10",8.4,12.4,153.6
"Aberporth","2008-11",6.3,9.7,80.3
"Aberporth","2008-12",3.1,7.4,67.6
"Aberporth","2009-01",1.4,6.8,113
"Aberporth","2009-02",2.7,6.7,23.6
"Aberporth","2009-03",4.2,9.6,34.6
"Aberporth","2009-04",6,12,60.2
"Aberporth","2009-05",8,14.3,70.8
"Aberporth","2009-06",10.9,17.7,59.8
"Aberporth","2009-07",12.6,18,154.8
"Aberporth","2009-08",12.5,18.3,59.4
"Aberporth","2009-09",11,15.9,22.8
"Aberporth","2009-10",9.6,14.3,82.4
"Aberporth","2009-11",6.6,11.1,203.8
"Aberporth","2009-12",2.4,6.9,124.8
"Aberporth","2010-01",0.9,5.1,55.4
"Aberporth","2010-02",1.4,5.9,38.1
"Aberporth","2010-03",3,8.5,64.8
"Aberporth","2010-04",5.3,11.6,30.4
"Aberporth","2010-05",7.6,13.2,58.6
"Aberporth","2010-06",10.6,17.6,23.2
"Aberporth","2010-07",13,18.1,122.2
"Aberporth","2010-08",12.2,16.9,34.2
"Aberporth","2010-09",11.5,16.6,62.3
"Aberporth","2010-10",8.2,13.7,93.8
"Aberporth","2010-11",4,8.8,108
"Aberporth","2010-12",-0.1,4.5,22.8
"Aberporth","2011-01",2.1,6.5,91.6
"Aberporth","2011-02",4.7,9.2,52.2
"Aberporth","2011-03",3.5,9.6,24.2
"Aberporth","2011-04",8,14.6,19.2
"Aberporth","2011-05",8.8,15,44.4
"Aberporth","2011-06",9.9,15.8,51.2
"Aberporth","2011-07",11.5,17.3,50
"Aberporth","2011-08",11.8,17.5,64
"Aberporth","2011-09",12,17,62.2
"Aberporth","2011-10",10.5,14.8,85.2
"Aberporth","2011-11",8.1,12.6,66
"Aberporth","2011-12",5.5,9.3,126.4
"Aberporth","2012-01",4.9,8.4,64.6
"Aberporth","2012-02",2.8,7.5,38.2
"Aberporth","2012-03",5.9,11.6,23.8
"Aberporth","2012-04",4.6,9.8,93
"Aberporth","2012-05",8.2,14.3,57.4
"Aberporth","2012-06",10.6,15.7,148
"Aberporth","2012-07",11.7,16.6,76.2
"Aberporth","2012-08",13.4,18.4,100.2
"Aberporth","2012-09",10.2,15.3,86.8
"Aberporth","2012-10",8.2,12.7,135.6
"Aberporth","2012-11",4.9,9.6,160.4
"Aberporth","2012-12",4.2,8.4,168.6
"Aberporth","2013-01",3.1,6.8,74.1
"Aberporth","2013-02",2,6.7,60.4
"Aberporth","2013-03",1,6.6,40
"Aberporth","2013-04",4.3,10.3,33.4
"Aberporth","2013-05",6.4,12.2,60.8
"Aberporth","2013-06",9.9,15.9,45
"Aberporth","2013-07",13.6,20.7,36
"Aberporth","2013-08",13.2,18.6,73.4
"Aberporth","2013-09",11.6,16.8,61.8
"Aberporth","2013-10",10.9,14.8,137.4
"Aberporth","2013-11",5.7,10,89.8
"Aberporth","2013-12",4.8,9.6,161.4
"Aberporth","2014-01",4,8.4,195.4
"Aberporth","2014-02",3.8,8.3,171.6
"Aberporth","2014-03",4.4,10.5,48.8
"Aberporth","2014-04",6.9,12.7,55.8
"Aberporth","2014-05",8.9,14.3,63.4
"Aberporth","2014-06",11.1,17.1,54.8
"Aberporth","2014-07",13.4,19.3,20.2
"Aberporth","2014-08",12.2,17.5,106.8
"Aberporth","2014-09",11.9,18.3,12.6
"Aberporth","2014-10",10.1,14.7,110.6
"Aberporth","2014-11",6.4,11.2,122.8
"Aberporth","2014-12",4.9,8.9,83.2
"Aberporth","2015-01",3.5,7.7,97.6
"Aberporth","2015-02",2.5,6.9,59
"Aberporth","2015-03",3.8,8.8,54
"Aberporth","2015-04",5.4,12.8,26.2
"Aberporth","2015-05",7.7,12.9,82.4
"Aberporth","2015-06",10.2,16.7,39
"Aberporth","2015-07",12.1,17.8,97
"Aberporth","2015-08",11.7,17.6,77.8
"Aberporth","2015-09",10.2,16,51.8
"Aberporth","2015-10",8.8,13.9,75
"Aberporth","2015-11",7.7,12.6,148
"Aberporth","2015-12",7.7,11.8,210.4
"Aberporth","2016-01",4.5,8.9,146
"Aberporth","2016-02",3.5,7.8,85.6
"Aberporth","2016-03",3.5,8.7,64.4
"Aberporth","2016-04",4.9,10.2,52.2
"Aberporth","2016-05",8.8,15.2,56.4
"Aberporth","2016-06",11.7,17,75.8
"Aberporth","2016-07",12.9,18.3,50.4
"Aberporth","2016-08",13.2,18.9,41.4
"Aberporth","2016-09",12.2,17.9,98.8
"Aberporth","2016-10",8.6,14.1,40.2
"Aberporth","2016-11",5.4,9.4,76.6
"Aberporth","2016-12",5.4,10,54.2
"Aberporth","2017-01",3.9,7.9,55.2
"Aberporth","2017-02",4.6,8.8,75.4
"Aberporth","2017-03",5.5,11.1,110.8
"Aberporth","2017-04",6.6,11.5,16.6
"Aberporth","2017-05",9.4,16.2,32.4
"Aberporth","2017-06",11.8,17.8,105.4
"Aberporth","2017-07",12.6,18.3,85.6
"Aberporth","2017-08",12,17.6,99
"Aberporth","2017-09",11,15.9,145
"Aberporth","2017-10",10.5,14.6,29.8
"Aberporth","2017-11",6.6,10.7,130.2
"Aberporth","2017-12",4.9,8.6,123
"Aberporth","2018-01",3.8,8.4,117.2
"Aberporth","2018-02",1.3,6.3,48.6
"Aberporth","2018-03",2.3,7.7,97
"Aberporth","2018-04",6.4,12.1,70.6
"Aberporth","2018-05",8.1,15.3,33.4
"Aberporth","2018-06",12.4,19.1,10.2
"Aberporth","2018-07",13.4,20.3,58.6
"Aberporth","2018-08",12.6,18.5,63.8
"Aberporth","2018-09",10.8,16,94
"Aberporth","2018-10",8.5,13.5,131.6
"Aberporth","2018-11",6.3,10.9,154
"Aberporth","2018-12",6.3,9.9,125.2
"Aberporth","2019-01",3.8,7.3,53.8
"Aberporth","2019-02",5,11,52.8
"Aberporth","2019-03",5.1,10.1,83
"Aberporth","2019-04",6.4,13.3,74.4
"Aberporth","2019-05",7.9,14.2,15
"Aberporth","2019-06",10.6,16.3,138.2
"Aberporth","2019-07",13.2,19.2,21.6
"Aberporth","2019-08",13.4,19.4,69.4
"Aberporth","2019-09",11.8,17.2,103
"Aberporth","2019-10",8.4,13.1,138.2
"Aberporth","2019-11",5.5,9.3,155.2
"Aberporth","2019-12",4.6,9.1,126.6
"Aberporth","2020-01",4.7,8.9,102.8
"Aberporth","2020-02",4.4,9,150.8
"Aberporth","2020-03",4,9.9,50.4
"Aberporth","2020-04",7,14.8,23.8
"Aberporth","2020-05",8.6,16.8,7.4
"Aberporth","2020-06",11.2,17,111.8
"Aberporth","2020-07",12.2,17.2,89
"Aberporth","2020-08",13.5,18.6,163
"Aberporth","2020-09",11.1,17.2,69.4
"Aberporth","2020-10",8.4,12.8,134
"Aberporth","2020-11",6.8,11.7,70.8
"Aberporth","2020-12",4.6,8.6,190.4
"Aberporth","2021-01",2.8,6.9,138
"Aberporth","2021-02",2.9,7.9,119.4
"Aberporth","2021-03",4.6,9.8,38.8
"Aberporth","2021-04",3.9,10.9,10.6
"Aberporth","2021-05",7,12.7,142.6
"Aberporth","2021-06",11,17.4,18
"Aberporth","2021-07",13.7,19.2,39.2
"Aberporth","2021-08",12.5,17.8,43.8
"Aberporth","2021-09",12.9,18.3,105.8
"Aberporth","2021-10",10.3,14.5,163.6
"Aberporth","2021-11",7,10.9,48.8
"Aberporth","2021-12",5.7,10,99.2
"Aberporth","2022-01",4.1,8.6,32.2
"Aberporth","2022-02",5,9.8,99.6
"Aberporth","2022-03",5.2,11.4,34.8
"Aberporth","2022-04",5.9,12.3,43.8
"Aberporth","2022-05",9.5,15.6,38.6
"Aberporth","2022-06",10.7,17.2,35.2
"Aberporth","2022-07",13.4,19.8,32.8
"Aberporth","2022-08",14.1,20.6,10.8
"Aberporth","2022-09",12.3,17.3,89.8
"Aberporth","2022-10",10.5,15.6,107.4
"Aberporth","2022-11",7.5,11.9,118.2
"Aberporth","2022-12",2.3,7.6,80.6
"Aberporth","2023-01",3.9,8.5,85.6
"Aberporth","2023-02",4.6,9.3,17.2
"Aberporth","2023-03",4.9,9.5,116.6
"Aberporth","2023-04",5.9,11.9,40.8
"Aberporth","2023-05",9.2,15,20.8
"Aberporth","2023-06",12.9,20.1,22.6
"Armagh","1853-01",NA,NA,57.3
"Armagh","1853-02",NA,NA,32.3
"Armagh","1853-03",NA,NA,65.5
"Armagh","1853-04",NA,NA,46.2
"Armagh","1853-05",NA,NA,13.2
"Armagh","1853-06",NA,NA,53.3
"Armagh","1853-07",NA,NA,78
"Armagh","1853-08",NA,NA,56.6
"Armagh","1853-09",NA,NA,24.5
"Armagh","1853-10",NA,NA,94.8
"Armagh","1853-11",NA,NA,75.5
"Armagh","1853-12",NA,NA,39.1
"Armagh","1854-01",NA,NA,78.9
"Armagh","1854-02",NA,NA,38.8
"Armagh","1854-03",NA,NA,41.2
"Armagh","1854-04",NA,NA,4.5
"Armagh","1854-05",NA,NA,73.5
"Armagh","1854-06",NA,NA,115.4
"Armagh","1854-07",NA,NA,133.1
"Armagh","1854-08",NA,NA,65.6
"Armagh","1854-09",NA,NA,42.4
"Armagh","1854-10",NA,NA,73.6
"Armagh","1854-11",NA,NA,63
"Armagh","1854-12",NA,NA,107.2
"Armagh","1855-01",NA,NA,7.3
"Armagh","1855-02",NA,NA,38.7
"Armagh","1855-03",NA,NA,54.2
"Armagh","1855-04",NA,NA,34.2
"Armagh","1855-05",NA,NA,62.2
"Armagh","1855-06",NA,NA,60.2
"Armagh","1855-07",NA,NA,71.5
"Armagh","1855-08",NA,NA,83.3
"Armagh","1855-09",NA,NA,37.4
"Armagh","1855-10",NA,NA,81.9
"Armagh","1855-11",NA,NA,17.4
"Armagh","1855-12",NA,NA,54.3
"Armagh","1856-01",NA,NA,58.7
"Armagh","1856-02",NA,NA,38.8
"Armagh","1856-03",NA,NA,21.1
"Armagh","1856-04",NA,NA,26.3
"Armagh","1856-05",NA,NA,107.4
"Armagh","1856-06",NA,NA,58.1
"Armagh","1856-07",NA,NA,39.4
"Armagh","1856-08",NA,NA,66.9
"Armagh","1856-09",NA,NA,80.1
"Armagh","1856-10",NA,NA,36.5
"Armagh","1856-11",NA,NA,36.1
"Armagh","1856-12",NA,NA,90.5
"Armagh","1857-01",NA,NA,82.7
"Armagh","1857-02",NA,NA,41.6
"Armagh","1857-03",NA,NA,99.3
"Armagh","1857-04",NA,NA,112.2
"Armagh","1857-05",NA,NA,31.6
"Armagh","1857-06",NA,NA,47.5
"Armagh","1857-07",NA,NA,70.5
"Armagh","1857-08",NA,NA,76
"Armagh","1857-09",NA,NA,45.7
"Armagh","1857-10",NA,NA,40.2
"Armagh","1857-11",NA,NA,84.6
"Armagh","1857-12",NA,NA,42.7
"Armagh","1858-01",NA,NA,37
"Armagh","1858-02",NA,NA,32.8
"Armagh","1858-03",NA,NA,27.4
"Armagh","1858-04",NA,NA,133.8
"Armagh","1858-05",NA,NA,83.9
"Armagh","1858-06",NA,NA,26.3
"Armagh","1858-07",NA,NA,78.5
"Armagh","1858-08",NA,NA,84.6
"Armagh","1858-09",NA,NA,47.1
"Armagh","1858-10",NA,NA,61.8
"Armagh","1858-11",NA,NA,30.1
"Armagh","1858-12",NA,NA,93.2
"Armagh","1859-01",NA,NA,72.1
"Armagh","1859-02",NA,NA,36.4
"Armagh","1859-03",NA,NA,64.9
"Armagh","1859-04",NA,NA,62.1
"Armagh","1859-05",NA,NA,10.3
"Armagh","1859-06",NA,NA,33.7
"Armagh","1859-07",NA,NA,47
"Armagh","1859-08",NA,NA,81.8
"Armagh","1859-09",NA,NA,102.2
"Armagh","1859-10",NA,NA,38.7
"Armagh","1859-11",NA,NA,84.9
"Armagh","1859-12",NA,NA,63.2
"Armagh","1860-01",NA,NA,89.3
"Armagh","1860-02",NA,NA,28.4
"Armagh","1860-03",NA,NA,52.5
"Armagh","1860-04",NA,NA,37.4
"Armagh","1860-05",NA,NA,78.3
"Armagh","1860-06",NA,NA,94.6
"Armagh","1860-07",NA,NA,34.9
"Armagh","1860-08",NA,NA,126
"Armagh","1860-09",NA,NA,23.1
"Armagh","1860-10",NA,NA,56.1
"Armagh","1860-11",NA,NA,47.4
"Armagh","1860-12",NA,NA,54.2
"Armagh","1861-01",NA,NA,86.4
"Armagh","1861-02",NA,NA,68
"Armagh","1861-03",NA,NA,126.4
"Armagh","1861-04",NA,NA,28.7
"Armagh","1861-05",NA,NA,23.9
"Armagh","1861-06",NA,NA,158.9
"Armagh","1861-07",NA,NA,115.8
"Armagh","1861-08",NA,NA,138.5
"Armagh","1861-09",NA,NA,103.4
"Armagh","1861-10",NA,NA,69
"Armagh","1861-11",NA,NA,81.8
"Armagh","1861-12",NA,NA,54.5
"Armagh","1862-01",NA,NA,118.8
"Armagh","1862-02",NA,NA,25.1
"Armagh","1862-03",NA,NA,77.1
"Armagh","1862-04",NA,NA,69.8
"Armagh","1862-05",NA,NA,109.3
"Armagh","1862-06",NA,NA,87
"Armagh","1862-07",NA,NA,103.6
"Armagh","1862-08",NA,NA,60.5
"Armagh","1862-09",NA,NA,43.9
"Armagh","1862-10",NA,NA,121
"Armagh","1862-11",NA,NA,46
"Armagh","1862-12",NA,NA,84.4
"Armagh","1863-01",NA,NA,72.1
"Armagh","1863-02",NA,NA,20.5
"Armagh","1863-03",NA,NA,42.9
"Armagh","1863-04",NA,NA,44.1
"Armagh","1863-05",NA,NA,41.9
"Armagh","1863-06",NA,NA,106.4
"Armagh","1863-07",NA,NA,6.7
"Armagh","1863-08",NA,NA,88.9
"Armagh","1863-09",NA,NA,99.3
"Armagh","1863-10",NA,NA,144.5
"Armagh","1863-11",NA,NA,78
"Armagh","1863-12",NA,NA,52
"Armagh","1864-01",NA,NA,46.3
"Armagh","1864-02",NA,NA,35.6
"Armagh","1864-03",NA,NA,58.6
"Armagh","1864-04",NA,NA,50.2
"Armagh","1864-05",NA,NA,47.2
"Armagh","1864-06",NA,NA,57.8
"Armagh","1864-07",NA,NA,43.5
"Armagh","1864-08",NA,NA,56.4
"Armagh","1864-09",NA,NA,71.6
"Armagh","1864-10",NA,NA,63.2
"Armagh","1864-11",NA,NA,144.1
"Armagh","1864-12",NA,NA,53.9
"Armagh","1865-01",NA,NA,73.9
"Armagh","1865-02",NA,NA,114.3
"Armagh","1865-03",NA,NA,59
"Armagh","1865-04",5.5,14.8,25.7
"Armagh","1865-05",8,15.7,108.9
"Armagh","1865-06",11.6,21,16
"Armagh","1865-07",12.5,20.5,51.8
"Armagh","1865-08",11.4,19,88
"Armagh","1865-09",11.6,20.4,12.4
"Armagh","1865-10",6.8,13.7,139.8
"Armagh","1865-11",3.1,9.6,52.3
"Armagh","1865-12",4.9,9.7,90.8
"Armagh","1866-01",2.5,8.2,110.4
"Armagh","1866-02",0.9,7.7,64
"Armagh","1866-03",1.7,8.3,66.6
"Armagh","1866-04",4.6,12.2,52.9
"Armagh","1866-05",5.7,15,40.2
"Armagh","1866-06",10.5,18.5,48
"Armagh","1866-07",12,19.9,62.4
"Armagh","1866-08",10.6,17.9,92.5
"Armagh","1866-09",7.6,15.1,99.3
"Armagh","1866-10",7.2,13.5,56
"Armagh","1866-11",4.4,10.2,85
"Armagh","1866-12",3.4,9.5,NA
"Armagh","1867-01",-2.2,4.2,121
"Armagh","1867-02",4.1,9.8,93.6
"Armagh","1867-03",0.5,7,56.1
"Armagh","1867-04",5.9,12.8,134.2
"Armagh","1867-05",7.5,15.4,107.6
"Armagh","1867-06",10.8,18.9,23.2
"Armagh","1867-07",11,19.6,108.4
"Armagh","1867-08",12.2,19.9,68.1
"Armagh","1867-09",9.7,17.1,35.4
"Armagh","1867-10",6.6,12.8,125.2
"Armagh","1867-11",3.3,9,25
"Armagh","1867-12",2.4,7.8,55.6
"Armagh","1868-01",1.9,7.3,138.2
"Armagh","1868-02",3.5,9.9,96.8
"Armagh","1868-03",4.1,11.2,128.1
"Armagh","1868-04",5.6,14.1,76.7
"Armagh","1868-05",8.1,16.9,47.8
"Armagh","1868-06",10.7,19.9,28.8
"Armagh","1868-07",13,22.9,29.3
"Armagh","1868-08",11.5,19.7,91.1
"Armagh","1868-09",9.7,17.1,53.8
"Armagh","1868-10",4.6,12,73.1
"Armagh","1868-11",2.2,7.9,111.7
"Armagh","1868-12",3.6,9.5,162.9
"Armagh","1869-01",4.1,8.5,91.6
"Armagh","1869-02",4.8,10.4,183.1
"Armagh","1869-03",1.1,8.1,66
"Armagh","1869-04",5.6,14.5,86.8
"Armagh","1869-05",5,12.6,71.3
"Armagh","1869-06",8.8,17.9,31.4
"Armagh","1869-07",12.6,22.5,46
"Armagh","1869-08",11,19.7,43.8
"Armagh","1869-09",10,17,125.7
"Armagh","1869-10",7.6,14.2,51
"Armagh","1869-11",3.1,10.4,123.7
"Armagh","1869-12",-0.5,6.2,162.8
"Armagh","1870-01",1,6.9,92.1
"Armagh","1870-02",0.2,6.7,68.6
"Armagh","1870-03",2.4,10.2,36.2
"Armagh","1870-04",5.1,14.5,33.5
"Armagh","1870-05",7.4,16,60.1
"Armagh","1870-06",10.5,19.8,23.7
"Armagh","1870-07",12.7,21.6,41.3
"Armagh","1870-08",11.1,21.6,51.9
"Armagh","1870-09",10.3,18.2,75
"Armagh","1870-10",5.7,13.1,226.4
"Armagh","1870-11",2.1,8.5,45.3
"Armagh","1870-12",-1.5,4.7,91.1
"Armagh","1871-01",-0.1,5.1,104.8
"Armagh","1871-02",4.8,10.2,88.5
"Armagh","1871-03",3.2,11.6,52.7
"Armagh","1871-04",5.3,13.2,86
"Armagh","1871-05",7.1,17.4,10.1
"Armagh","1871-06",10,18.5,44.3
"Armagh","1871-07",11.2,19.8,118.1
"Armagh","1871-08",12,20.8,65.6
